"AU_scale";"AU";"Area_km2";"Substance";"Matrix";"Threshold";"Status";"CR";"ConfThresh";"CountStations";"CountData";"ConfSpatial";"ConfMethod";"ConfTemp"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Sediment";2.3;3.029318337;1.317094929;"H";25;25;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Sediment";120;47.99113838;0.399926153;"M";28;28;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;2.040816327;1.275510204;"H";39;39;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;7.265306122;0.302721088;"H";38;38;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Sediment";120;49.41641151;0.411803429;"M";28;28;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;2.079866889;1.299916805;"H";39;39;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;12.39600666;0.516500277;"H";38;38;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;62.5;39.0625;"H";39;39;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;75;3.125;"H";38;38;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;55.55555556;34.72222222;"H";39;39;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;27.77777778;1.157407407;"H";38;38;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;32.60869565;20.38043478;"H";39;39;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;20.65217391;0.860507246;"H";38;38;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Sediment";2.3;0.946189485;0.411386732;"H";25;25;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Sediment";120;7.282144716;0.060684539;"M";28;28;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;20;12.5;"H";39;39;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;41.66666667;26.04166667;"H";39;39;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;25;1.041666667;"H";38;38;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Sediment";2.3;3.565807138;1.550350929;"H";25;25;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Sediment";120;326.8759946;2.723966622;"M";28;28;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;105.3555751;65.84723442;"H";39;39;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;62.15978929;2.58999122;"H";38;38;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Sediment";120;8.538784067;0.071156534;"M";28;28;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;21.73913043;13.58695652;"H";39;39;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;21.73913043;0.905797101;"H";38;38;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Sediment";2.3;1.890419907;0.821921699;"H";25;25;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Sediment";120;59.25272162;0.49377268;"M";28;28;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;14.978602;9.361626248;"H";39;39;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;0.356633381;0.014859724;"H";38;38;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Sediment";2.3;0.946610502;0.411569783;"H";25;25;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Sediment";120;8.460817352;0.070506811;"M";28;28;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;8.196721311;5.12295082;"H";39;39;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;32.37704918;1.349043716;"H";38;38;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Sediment";2.3;0.048586575;0.021124598;"H";25;25;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Sediment";120;13.4607781;0.112173151;"M";28;28;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;25;15.625;"H";39;39;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;25;1.041666667;"H";38;38;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;35.71428571;22.32142857;"H";39;39;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;103.5714286;4.31547619;"H";38;38;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Sediment";2.3;0.119074836;0.051771668;"H";25;25;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Sediment";120;30.37796073;0.253149673;"M";28;28;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;7.142857143;4.464285714;"H";39;39;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;47.14285714;1.964285714;"H";38;38;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;8.823529412;5.514705882;"H";39;39;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;25;1.041666667;"H";38;38;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;8.620689655;5.387931034;"H";39;39;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;713.7931034;29.74137931;"H";38;38;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Sediment";2.3;3.60685564;1.568198104;"H";25;25;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Sediment";120;126.1244886;1.051037405;"M";28;28;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"TBTIN";"Sediment";1.6;6.112469438;3.820293399;"H";39;39;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Sediment";24;11.9804401;0.499185004;"H";38;38;"H";"M";"L"
3;"Kattegat";15234.2728417;"VDS";"Bio. Effects";0.3;0.001;0.003333333;"M";2;3;"L";"M";"M"
3;"Kattegat";15234.2728417;"VDS";"Bio. Effects";2;1.067;0.5335;"M";2;3;"L";"L";"M"
3;"Kattegat";15234.2728417;"VDS";"Bio. Effects";0.3;0;0;"M";2;3;"L";"L";"H"
3;"Kattegat";15234.2728417;"SCB6";"Biota";75;5.302931281;0.07070575;"L";2;3;"L";"M";"M"
3;"Kattegat";15234.2728417;"HG";"Biota";20;23.46547077;1.173273539;"H";2;3;"L";"L";"M"
3;"Kattegat";15234.2728417;"PB";"Biota";26;7.330506171;0.281942545;"M";2;3;"L";"M";"L"
3;"Kattegat";15234.2728417;"HBCD";"Biota";167;0.250736254;0.001501415;"H";2;3;"L";"M";"H"
3;"Kattegat";15234.2728417;"PFOS";"Biota";162.89;3.321592083;0.020391627;"H";2;2;"L";"M";"L"
3;"Kattegat";15234.2728417;"SBD6";"Biota";0.0085;0.198114479;23.30758579;"H";2;3;"L";"M";"L"
3;"Kattegat";15234.2728417;"SDX";"Biota";0.0065;0.000587594;0.090399038;"H";2;2;"L";"M";"M"
3;"Kattegat";15234.2728417;"SCB6";"Biota";75;41.32448547;0.55099314;"L";2;3;"L";"M";"L"
3;"Kattegat";15234.2728417;"HG";"Biota";20;60.53283638;3.026641819;"H";2;3;"L";"M";"L"
3;"Kattegat";15234.2728417;"PB";"Biota";26;5.770251775;0.221932761;"M";2;3;"L";"M";"L"
3;"Kattegat";15234.2728417;"HBCD";"Biota";167;0.156420774;0.000936651;"H";2;3;"L";"L";"H"
3;"Kattegat";15234.2728417;"SBD6";"Biota";0.0085;0.948814409;111.6252246;"H";2;3;"L";"H";"H"
3;"Kattegat";15234.2728417;"HBCD";"Biota";167;0.145732238;0.000872648;"H";2;3;"L";"M";"H"
3;"Kattegat";15234.2728417;"SCB6";"Biota";75;4.875536836;0.065007158;"L";2;3;"L";"H";"L"
3;"Kattegat";15234.2728417;"HG";"Biota";20;25.44666064;1.272333032;"H";2;3;"L";"H";"M"
3;"Kattegat";15234.2728417;"PB";"Biota";26;17.97450193;0.691326997;"M";2;3;"L";"H";"M"
3;"Kattegat";15234.2728417;"PFOS";"Biota";162.89;1.85271025;0.011373996;"H";2;2;"L";"L";"L"
3;"Kattegat";15234.2728417;"SBD6";"Biota";0.0085;0.184928021;21.7562378;"H";2;3;"L";"H";"L"
3;"Kattegat";15234.2728417;"SDX";"Biota";0.0065;0.000508715;0.078263916;"H";2;2;"L";"L";"M"
3;"Kattegat";15234.2728417;"CD";"Sediment";2.3;0.055079799;0.023947739;"H";6;6;"M";"L";"H"
3;"Kattegat";15234.2728417;"PB";"Sediment";120;31.57181943;0.263098495;"M";7;7;"M";"L";"L"
3;"Kattegat";15234.2728417;"TBTIN";"Sediment";1.6;6.024096386;3.765060241;"H";8;8;"M";"H";"L"
3;"Kattegat";15234.2728417;"ANT";"Sediment";24;10.24096386;0.426706827;"H";6;6;"M";"L";"M"
3;"Kattegat";15234.2728417;"PB";"Sediment";120;30.50446239;0.254203853;"M";7;7;"M";"L";"L"
3;"Kattegat";15234.2728417;"TBTIN";"Sediment";1.6;5.747126437;3.591954023;"H";8;8;"M";"M";"L"
3;"Kattegat";15234.2728417;"ANT";"Sediment";24;9.770114943;0.407088123;"H";6;6;"M";"L";"H"
3;"Kattegat";15234.2728417;"CD";"Sediment";2.3;0.371416101;0.161485261;"H";6;6;"M";"H";"H"
3;"Kattegat";15234.2728417;"PB";"Sediment";120;24.79049467;0.206587456;"M";7;7;"M";"M";"L"
3;"Kattegat";15234.2728417;"TBTIN";"Sediment";1.6;13.88888889;8.680555556;"H";8;8;"M";"L";"H"
3;"Kattegat";15234.2728417;"CD";"Sediment";2.3;0.1066417;0.046365957;"H";6;6;"M";"L";"H"
3;"Kattegat";15234.2728417;"PB";"Sediment";120;36.43772862;0.303647738;"M";7;7;"M";"M";"M"
3;"Kattegat";15234.2728417;"TBTIN";"Sediment";1.6;5.813953488;3.63372093;"H";8;8;"M";"L";"H"
3;"Kattegat";15234.2728417;"ANT";"Sediment";24;2.906976744;0.121124031;"H";6;6;"M";"M";"H"
3;"Kattegat";15234.2728417;"CD";"Sediment";2.3;0.373418576;0.162355903;"H";6;6;"M";"M";"L"
3;"Kattegat";15234.2728417;"PB";"Sediment";120;52.23033837;0.43525282;"M";7;7;"M";"L";"H"
3;"Kattegat";15234.2728417;"TBTIN";"Sediment";1.6;6.622516556;4.139072848;"H";8;8;"M";"H";"H"
3;"Kattegat";15234.2728417;"ANT";"Sediment";24;14.2384106;0.593267108;"H";6;6;"M";"H";"H"
3;"Kattegat";15234.2728417;"TBTIN";"Sediment";1.6;7.142857143;4.464285714;"H";8;8;"M";"M";"M"
3;"Kattegat";15234.2728417;"ANT";"Sediment";24;20.71428571;0.863095238;"H";6;6;"M";"H";"M"
3;"Kattegat";15234.2728417;"CD";"Sediment";2.3;0.072895442;0.031693671;"H";6;6;"M";"L";"M"
3;"Kattegat";15234.2728417;"PB";"Sediment";120;6.14817046;0.051234754;"M";7;7;"M";"M";"M"
3;"Kattegat";15234.2728417;"TBTIN";"Sediment";1.6;17.24137931;10.77586207;"H";8;8;"M";"M";"L"
3;"Kattegat";15234.2728417;"HBCD";"Sediment";170;1.923076923;0.011312217;"H";1;1;"L";"M";"M"
3;"Kattegat";15234.2728417;"SBD6";"Sediment";310;0.315384615;0.00101737;"H";1;1;"L";"M";"L"
3;"Kattegat";15234.2728417;"CD";"Sediment";2.3;0.106308571;0.046221118;"H";6;6;"M";"M";"L"
3;"Kattegat";15234.2728417;"PB";"Sediment";120;37.65517241;0.313793103;"M";7;7;"M";"H";"L"
3;"Kattegat";15234.2728417;"TBTIN";"Sediment";1.6;4.692307692;2.932692308;"H";8;8;"M";"M";"L"
3;"Kattegat";15234.2728417;"ANT";"Sediment";24;7.115384615;0.296474359;"H";6;6;"M";"L";"H"
3;"Great Belt";2066.68509202;"VDS";"Bio. Effects";0.3;0.067;0.223333333;"M";2;3;"M";"H";"H"
3;"Great Belt";2066.68509202;"VDS";"Bio. Effects";0.3;0.001;0.003333333;"M";2;3;"M";"H";"H"
3;"Great Belt";2066.68509202;"VDS";"Bio. Effects";2;1.48;0.74;"M";2;3;"M";"H";"H"
3;"Great Belt";2066.68509202;"TBTIN";"Sediment";1.6;1.718213058;1.073883162;"H";2;2;"M";"M";"L"
3;"Great Belt";2066.68509202;"ANT";"Sediment";24;46.39175258;1.932989691;"H";2;2;"M";"L";"H"
3;"Great Belt";2066.68509202;"CD";"Sediment";2.3;0.070998882;0.030869079;"H";1;1;"M";"L";"M"
3;"Great Belt";2066.68509202;"PB";"Sediment";120;21.29966455;0.177497205;"M";1;1;"M";"L";"M"
3;"Great Belt";2066.68509202;"TBTIN";"Sediment";1.6;12.5;7.8125;"H";2;2;"M";"H";"M"
3;"Great Belt";2066.68509202;"ANT";"Sediment";24;6.25;0.260416667;"H";2;2;"M";"M";"L"
3;"The Sound";181.484397928;"VDS";"Bio. Effects";0.3;0;0;"M";2;4;"H";"L";"L"
3;"The Sound";181.484397928;"VDS";"Bio. Effects";2;0.516;0.258;"M";2;4;"H";"H";"M"
3;"The Sound";181.484397928;"VDS";"Bio. Effects";0.3;0.005;0.016666667;"M";2;4;"H";"H";"H"
3;"The Sound";181.484397928;"VDS";"Bio. Effects";2;0.838;0.419;"M";2;4;"H";"M";"L"
3;"The Sound";181.484397928;"CD";"Sediment";2.3;0.167920226;0.073008794;"H";2;2;"H";"L";"L"
3;"The Sound";181.484397928;"PB";"Sediment";120;49.68646658;0.414053888;"M";2;2;"H";"H";"M"
3;"The Sound";181.484397928;"TBTIN";"Sediment";1.6;5.263157895;3.289473684;"H";3;3;"H";"H";"M"
3;"The Sound";181.484397928;"ANT";"Sediment";24;34.21052632;1.425438596;"H";3;3;"H";"H";"L"
3;"The Sound";181.484397928;"TBTIN";"Sediment";1.6;8.928571429;5.580357143;"H";3;3;"H";"L";"H"
3;"The Sound";181.484397928;"ANT";"Sediment";24;71.42857143;2.976190476;"H";3;3;"H";"M";"M"
3;"The Sound";181.484397928;"CD";"Sediment";2.3;0.234224119;0.101836574;"H";2;2;"H";"H";"L"
3;"The Sound";181.484397928;"PB";"Sediment";120;45.62923925;0.38024366;"M";2;2;"H";"M";"L"
3;"The Sound";181.484397928;"TBTIN";"Sediment";1.6;4.48903867;2.805649169;"H";3;3;"H";"L";"M"
3;"The Sound";181.484397928;"ANT";"Sediment";24;31.38060643;1.307525268;"H";3;3;"H";"M";"H"
3;"Kiel Bay";2716.06181317;"PYR1OH";"Bio. Effects";483;152.7509301;0.316254514;"M";1;3;"M";"M";"L"
3;"Kiel Bay";2716.06181317;"SBD6";"Biota";0.0085;0.477123238;56.13214568;"H";1;1;"M";"H";"M"
3;"Kiel Bay";2716.06181317;"SCB6";"Biota";75;19.20358762;0.256047835;"L";1;1;"M";"L";"M"
3;"Kiel Bay";2716.06181317;"HG";"Biota";20;19.89485511;0.994742755;"H";1;1;"M";"M";"M"
3;"Kiel Bay";2716.06181317;"PB";"Biota";26;49.60597231;1.907922012;"M";1;1;"M";"H";"H"
3;"Kiel Bay";2716.06181317;"PYR1OH";"Bio. Effects";483;65.93724375;0.136516033;"M";1;3;"M";"H";"H"
3;"Kiel Bay";2716.06181317;"PYR1OH";"Bio. Effects";483;71.30937083;0.147638449;"M";1;3;"M";"M";"H"
3;"Kiel Bay";2716.06181317;"TBTIN";"Sediment";1.6;3.125;1.953125;"H";1;1;"M";"H";"M"
3;"Kiel Bay";2716.06181317;"ANT";"Sediment";24;32.8125;1.3671875;"H";3;3;"M";"H";"L"
3;"Kiel Bay";2716.06181317;"CD";"Sediment";2.3;0.397687053;0.172907414;"H";2;2;"M";"M";"M"
3;"Kiel Bay";2716.06181317;"PB";"Sediment";120;61.8338528;0.515282107;"M";2;2;"M";"M";"L"
3;"Kiel Bay";2716.06181317;"ANT";"Sediment";24;17.31688223;0.72153676;"H";3;3;"M";"L";"L"
3;"Kiel Bay";2716.06181317;"CD";"Sediment";2.3;0.407062931;0.176983883;"H";2;2;"M";"L";"H"
3;"Kiel Bay";2716.06181317;"PB";"Sediment";120;66.39641459;0.553303455;"M";2;2;"M";"H";"H"
3;"Kiel Bay";2716.06181317;"ANT";"Sediment";24;6.212694221;0.258862259;"H";3;3;"M";"L";"L"
3;"Kiel Bay";2716.06181317;"CD";"Water";0.2;0.02;0.1;"H";3;3;"M";"L";"H"
3;"Kiel Bay";2716.06181317;"PB";"Water";1.3;0.2;0.153846154;"H";3;3;"M";"M";"M"
3;"Kiel Bay";2716.06181317;"CD";"Water";0.2;0.02;0.1;"H";3;3;"M";"M";"L"
3;"Kiel Bay";2716.06181317;"PB";"Water";1.3;0.2;0.153846154;"H";3;3;"M";"L";"M"
3;"Kiel Bay";2716.06181317;"CD";"Water";0.2;0.02;0.1;"H";3;3;"M";"H";"L"
3;"Kiel Bay";2716.06181317;"PB";"Water";1.3;0.2;0.153846154;"H";3;3;"M";"L";"L"
3;"Bay of Mecklenburg";3477.15448979;"PYR1OH";"Bio. Effects";483;74.2575063;0.153742249;"M";1;1;"M";"L";"H"
3;"Bay of Mecklenburg";3477.15448979;"CD";"Biota";137.28;351.2463883;2.558612969;"M";1;1;"M";"L";"L"
3;"Bay of Mecklenburg";3477.15448979;"HG";"Biota";20;11.61344314;0.580672157;"H";1;1;"M";"L";"H"
3;"Bay of Mecklenburg";3477.15448979;"PB";"Biota";185.9;218.46806;1.175191286;"M";1;1;"M";"H";"M"
3;"Bay of Mecklenburg";3477.15448979;"BAP";"Biota";5;0.446286386;0.089257277;"H";1;1;"M";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"FLU";"Biota";30;1.877768536;0.062592285;"H";1;1;"M";"L";"L"
3;"Bay of Mecklenburg";3477.15448979;"TBTIN";"Sediment";1.6;14.8611898;9.288243626;"H";5;5;"M";"H";"M"
3;"Bay of Mecklenburg";3477.15448979;"ANT";"Sediment";24;283.286119;11.80358829;"H";4;4;"M";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"TBTIN";"Sediment";1.6;18.12133891;11.32583682;"H";5;5;"M";"H";"H"
3;"Bay of Mecklenburg";3477.15448979;"ANT";"Sediment";24;41.84100418;1.743375174;"H";4;4;"M";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"CD";"Sediment";2.3;0.401327787;0.174490342;"H";2;2;"M";"H";"M"
3;"Bay of Mecklenburg";3477.15448979;"PB";"Sediment";120;82.40132445;0.686677704;"M";2;2;"M";"H";"M"
3;"Bay of Mecklenburg";3477.15448979;"ANT";"Sediment";24;15.79287847;0.658036603;"H";4;4;"M";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"TBTIN";"Sediment";1.6;12.17409766;7.60881104;"H";5;5;"M";"L";"L"
3;"Bay of Mecklenburg";3477.15448979;"ANT";"Sediment";24;42.46284501;1.769285209;"H";4;4;"M";"L";"M"
3;"Bay of Mecklenburg";3477.15448979;"TBTIN";"Sediment";1.6;45.30966252;28.31853907;"H";5;5;"M";"L";"H"
3;"Bay of Mecklenburg";3477.15448979;"TBTIN";"Sediment";1.6;21.52941176;13.45588235;"H";5;5;"M";"M";"M"
3;"Bay of Mecklenburg";3477.15448979;"CD";"Sediment";2.3;1.233170057;0.536160894;"H";2;2;"M";"L";"H"
3;"Bay of Mecklenburg";3477.15448979;"PB";"Sediment";120;112.1926775;0.934938979;"M";2;2;"M";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"CD";"Water";0.2;0.02;0.1;"H";3;3;"M";"H";"M"
3;"Bay of Mecklenburg";3477.15448979;"PB";"Water";1.3;0.4;0.307692308;"H";3;3;"M";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"CD";"Water";0.2;0.02;0.1;"H";3;3;"M";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"PB";"Water";1.3;0.2;0.153846154;"H";3;3;"M";"L";"H"
3;"Bay of Mecklenburg";3477.15448979;"CD";"Water";0.2;0.017064939;0.085324693;"H";3;3;"M";"H";"M"
3;"Bay of Mecklenburg";3477.15448979;"PB";"Water";1.3;0.112468265;0.08651405;"H";3;3;"M";"L";"L"
3;"Arkona Basin";13451.1339458;"CD";"Biota";137.28;137.9199629;1.004661735;"M";2;2;"L";"L";"L"
3;"Arkona Basin";13451.1339458;"HG";"Biota";20;5.434509513;0.271725476;"H";6;8;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"PB";"Biota";185.9;98.35348075;0.529066599;"M";6;7;"M";"M";"L"
3;"Arkona Basin";13451.1339458;"BAP";"Biota";5;0.504537849;0.10090757;"H";2;2;"L";"L";"H"
3;"Arkona Basin";13451.1339458;"FLU";"Biota";30;1.602824543;0.053427485;"H";2;2;"L";"H";"H"
3;"Arkona Basin";13451.1339458;"CD";"Biota";137.28;234.8377261;1.710647772;"M";2;2;"L";"H";"L"
3;"Arkona Basin";13451.1339458;"HG";"Biota";20;8.09069877;0.404534938;"H";6;8;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"PB";"Biota";185.9;114.7718874;0.617385085;"M";6;7;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"BAP";"Biota";5;0.763615753;0.152723151;"H";2;2;"L";"M";"M"
3;"Arkona Basin";13451.1339458;"FLU";"Biota";30;2.874013258;0.095800442;"H";2;2;"L";"L";"L"
3;"Arkona Basin";13451.1339458;"PYR1OH";"Bio. Effects";483;276.1;0.571635611;"M";4;8;"M";"L";"L"
3;"Arkona Basin";13451.1339458;"SBD6";"Biota";0.0085;0.510396045;60.04659352;"H";5;8;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"SCB6";"Biota";75;8.901300921;0.118684012;"L";5;8;"M";"M";"L"
3;"Arkona Basin";13451.1339458;"HG";"Biota";20;9.240680079;0.462034004;"H";6;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"PB";"Biota";26;39.15;1.505769231;"M";6;7;"M";"L";"L"
3;"Arkona Basin";13451.1339458;"SBD6";"Biota";0.0085;0.639615591;75.24889301;"H";5;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"SCB6";"Biota";75;25.6824304;0.342432405;"L";5;8;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"PYR1OH";"Bio. Effects";483;142.5566899;0.295148426;"M";4;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"HG";"Biota";20;18.62448389;0.931224194;"H";6;8;"M";"L";"L"
3;"Arkona Basin";13451.1339458;"PB";"Biota";26;15.23036211;0.585783158;"M";6;7;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"PYR1OH";"Bio. Effects";483;59.17522525;0.122515994;"M";4;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"PYR1OH";"Bio. Effects";483;98;0.202898551;"M";4;8;"M";"L";"M"
3;"Arkona Basin";13451.1339458;"PYR1OH";"Bio. Effects";483;56.24344558;0.116446057;"M";4;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"SCB6";"Biota";75;7.173058298;0.095640777;"L";5;8;"M";"L";"M"
3;"Arkona Basin";13451.1339458;"HG";"Biota";20;14.28715201;0.714357601;"H";6;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"PB";"Biota";26;18.26780906;0.702608041;"M";6;7;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"SBD6";"Biota";0.0085;0.20242915;23.81519409;"H";5;8;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"SBD6";"Biota";0.0085;0.532802023;62.68259095;"H";5;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"SCB6";"Biota";75;21.31070394;0.284142719;"L";5;8;"M";"L";"M"
3;"Arkona Basin";13451.1339458;"HG";"Biota";20;19.65009596;0.982504798;"H";6;8;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"PYR1OH";"Bio. Effects";483;158.19;0.327515528;"M";4;8;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"PYR1OH";"Bio. Effects";483;72.49084463;0.150084564;"M";4;8;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"SBD6";"Biota";0.0085;1.545055055;181.7711829;"H";5;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"SCB6";"Biota";75;18.95790791;0.252772105;"L";5;8;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"SBD6";"Biota";0.0085;1.576090876;185.422456;"H";5;8;"M";"M";"H"
3;"Arkona Basin";13451.1339458;"SCB6";"Biota";75;51.75198521;0.69002647;"L";5;8;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"HBCD";"Biota";167;0.046346524;0.000277524;"H";2;2;"L";"M";"H"
3;"Arkona Basin";13451.1339458;"SBD6";"Biota";0.0085;0.128259094;15.08930514;"H";5;8;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"PYR1OH";"Bio. Effects";483;0.653867217;0.001353762;"M";4;8;"M";"L";"M"
3;"Arkona Basin";13451.1339458;"SCB6";"Biota";75;1.129213013;0.015056174;"L";5;8;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"HG";"Biota";20;31.88968755;1.594484377;"H";6;8;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"PB";"Biota";26;35.41215714;1.362006044;"M";6;7;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"PFOS";"Biota";9.1;0.546019447;0.060002137;"H";2;2;"L";"M";"M"
3;"Arkona Basin";13451.1339458;"HG";"Biota";20;11.86004499;0.593002249;"H";6;8;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"PB";"Biota";26;18.56895211;0.714190466;"M";6;7;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"PFOS";"Biota";162.89;17.49381508;0.107396495;"H";2;2;"L";"M";"H"
3;"Arkona Basin";13451.1339458;"HBCD";"Biota";167;0.939234304;0.005624158;"H";2;2;"L";"H";"H"
3;"Arkona Basin";13451.1339458;"SCB6";"Biota";75;8.303696619;0.110715955;"L";5;8;"M";"L";"M"
